CRASH_ID,CRASH_DATETIME,ROUTE,MILEPOINT,LAT_UTM_Y,LONG_UTM_X,MAIN_ROAD_NAME,CITY,COUNTY_NAME,CRASH_SEVERITY_ID,WORK_ZONE_RELATED,PEDESTRIAN_INVOLVED,BICYCLIST_INVOLVED,MOTORCYCLE_INVOLVED,IMPROPER_RESTRAINT,UNRESTRAINED,DUI,INTERSECTION_RELATED,WILD_ANIMAL_RELATED,DOMESTIC_ANIMAL_RELATED,OVERTURN_ROLLOVER,COMMERCIAL_MOTOR_VEH_INVOLVED,TEENAGE_DRIVER_INVOLVED,OLDER_DRIVER_INVOLVED,NIGHT_DARK_CONDITION,SINGLE_VEHICLE,DISTRACTED_DRIVING,DROWSY_DRIVING,ROADWAY_DEPARTURE
10905702,2016-11-15T15:45:00.000000+0000,30,93.6,4626535.78,407228.3,HWY 30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false
10911337,2016-12-23T04:45:00.000000+0000,102,19.193,4618660.563999999,407685.139,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10806931,2016-01-04T08:07:00.000000+0000,37712,0.1,4617876.473,402885.5501,100 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10808653,2016-01-06T07:34:00.000000+0000,1132,1.49,4623018.4229999995,406114.438,13400 N EAST GARLAND RD; N 440,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10810238,2016-01-01T03:54:00.000000+0000,15,377.190438,4615476.0,404125.0,I-15,ELWOOD,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10812122,2016-01-18T09:02:00.000000+0000,15,390.492,4634758.0,402899.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10812567,2016-01-22T14:45:00.000000+0000,37712,0.1,4619440.024999999,403023.12340000004,50 E 700 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10817557,2016-02-05T22:35:00.000000+0000,1110,10.051,4618395.938000001,401749.6915,SR-102,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false
10818435,2016-01-30T17:30:00.000000+0000,84,31.3,4629034.712,389967.6765,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
10819127,2016-02-10T07:46:00.000000+0000,13,18.06,4615058.322,405011.6,SR 13,ELWOOD,BOX ELDER,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
10824583,2016-02-17T11:04:00.000000+0000,37712,0.1,4618854.182,400007.58900000004,2400 WEST 450 NORTH,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10837793,2016-04-12T06:00:00.000000+0000,84,11.2,4643446.286,363407.46560000005,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false
10838787,2016-04-01T19:30:00.000000+0000,102,12.491,4618321.892,396915.10699999996,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false
10847607,2016-04-25T15:05:00.000000+0000,15,398.5,4647425.0,401737.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10853776,2016-06-09T17:11:00.000000+0000,1068,6.55,4618132.362,390279.5435,W FAUST VALLEY DR;WALLACE LANE,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10855119,2016-05-25T13:40:00.000000+0000,15,399.607,4649071.181,401039.28410000005,I-15,OUTSIDE CITY LIMITS,BOX ELDER,5,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true
10855134,2016-06-13T07:26:00.000000+0000,84,37.96,4621093.036,395955.10089999996,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true
10857692,2016-06-24T07:45:00.000000+0000,82,1.76,4621287.339,403325.3799,336 SOUTH MAIN,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
10863334,2016-07-06T20:45:00.000000+0000,1133,1.366,4629783.0,407084.6596,110 W MAIN ST,FIELDING,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
10864226,2016-07-13T08:00:00.000000+0000,1135,1.001,4626529.536,403288.13960000005,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10865793,2016-07-19T23:30:00.000000+0000,30,92.4,4626557.322999999,405296.50960000005,HWY 30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,true
10870067,2016-07-18T11:15:00.000000+0000,13,18.173,4615241.39,405009.8849,W 9600 N,ELWOOD,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false
10871028,2016-08-06T12:20:00.000000+0000,1110,9.551,4617588.859999999,401759.9073,"600 S 1000 W,TREMONTON,UT,8433",TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10876110,2016-08-28T13:00:00.000000+0000,82,0.555,4619345.524999999,403343.02440000005,650 N 300 E,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10877448,2016-09-01T06:40:00.000000+0000,13,22.7,4622422.956,404557.6382,SR-13,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10882054,2016-09-10T20:00:00.000000+0000,84,16,4639277.9229999995,369695.5721,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true
10883649,2016-09-23T13:04:00.000000+0000,102,10,4617536.719,393669.23970000003,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true
10885805,2016-09-30T08:14:00.000000+0000,82,2.815,4621856.767,404511.6911,12875 N 5400 W,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true
10893233,2016-10-27T12:37:00.000000+0000,1129,0.35,4620057.6049999995,403917.13060000003,479 E 1400 S,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true
10894527,2016-11-01T11:15:00.000000+0000,84,0.069,4618420.381,399493.6205,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10901010,2016-11-18T19:20:00.000000+0000,30,94,4626341.754,407844.49140000006,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10901611,2016-11-20T11:31:00.000000+0000,84,34,4627038.047,393776.86179999996,"34500 I84 WB, BOTHWELL, UT, 84",OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true
10905669,2016-11-28T08:20:00.000000+0000,15,384.9,4625921.979,402446.49850000005,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false
10907329,2016-12-14T08:00:00.000000+0000,1110,8.3,4615574.415,401784.10219999996,9790 N 6800 W,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true
10912843,2016-12-31T12:46:00.000000+0000,37712,0.1,4619108.467,402223.10219999996,699 W 500 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10806905,2016-01-05T11:41:00.000000+0000,1127,1.39,4619992.581,399998.0701,2400 W,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true
10812113,2016-01-20T12:40:00.000000+0000,84,26.5,4630512.324999999,382598.7148,I-84,HOWELL,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
10812664,2016-01-23T08:44:00.000000+0000,84,0.7,4650449.426,348835.1938,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,true
10817891,2016-01-19T02:00:00.000000+0000,84,26.1,4630950.431000001,382127.0257,I-84,HOWELL,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
10817972,2016-01-25T13:17:00.000000+0000,1140,1.936,4632917.266,406467.9088,18395 N 4400 W,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10818432,2016-02-01T07:37:00.000000+0000,15,377.289453,4615565.0,403993.0,I-15,ELWOOD,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10818436,2016-01-30T16:10:00.000000+0000,15,388.9,4632277.0,402267.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10829363,2016-03-11T17:58:00.000000+0000,13,18.173,4615240.268999999,405009.89300000004,SR-13,ELWOOD,BOX ELDER,3,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10833241,2016-03-30T22:41:00.000000+0000,15,382.8,4622702.0,401488.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10838492,2016-04-12T06:03:00.000000+0000,84,11.4,4643251.35,363662.33440000005,I-84,OUTSIDE CITY LIMITS,BOX ELDER,4,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false
10842708,2016-04-30T11:50:00.000000+0000,82,1.055,4620147.818999999,403335.70300000004,MAIN,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10845281,2016-05-07T09:39:00.000000+0000,32815,0.1,4620460.497,402903.6075,350 W 1025 S,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10846829,2016-05-07T21:47:00.000000+0000,84,16.1,4639250.098,369847.807,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true
10846864,2016-05-13T16:07:00.000000+0000,32815,0.1,4620498.956,403026.3142,260 W 1025 S,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10847939,2016-05-14T00:00:00.000000+0000,82,0.01,4618453.848999999,403354.06330000004,300 E MAIN ST,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false
10853028,2016-05-18T09:30:00.000000+0000,84,38,4621038.568999999,395990.7261,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false
10853030,2016-06-02T09:36:00.000000+0000,15,378.743678,4616766.583,402066.42620000005,I-15,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10854728,2016-06-14T05:00:00.000000+0000,1127,0.93,4619982.623999999,399256.06169999996,1000 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10856338,2016-05-27T00:10:00.000000+0000,84,11.9,4642777.991,364314.30779999995,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false
10861889,2016-07-09T14:45:00.000000+0000,82,1.934,4621568.873,403323.19940000004,MAIN,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true
10868622,2016-07-30T18:14:00.000000+0000,1132,1.95,4623658.430000001,406457.8283,13785 N 4400 W,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10877845,2016-09-03T18:36:00.000000+0000,15,378.653112,4616708.606,402190.47450000007,I-15,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true
10878259,2016-08-19T20:21:00.000000+0000,15,0.234,4615060.358,405074.3694,I-15 OFF RAMP,ELWOOD,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10884766,2016-09-21T04:50:00.000000+0000,15,383.1,4623150.011,401663.5289,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true
10891731,2016-10-07T21:05:00.000000+0000,84,0.091,4647476.913,354479.3863,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true
10906920,2016-12-07T12:10:00.000000+0000,1118,0.06,4629784.587,407390.6311,50 E MAIN ST,FIELDING,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
10906970,2016-12-14T09:09:00.000000+0000,37712,0.1,4618870.176,402545.3265,350 N 400 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10909090,2016-12-14T15:25:00.000000+0000,15,385.5,4626871.719,402554.26420000003,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10909412,2016-12-10T08:35:00.000000+0000,84,21.47,4637091.915,377911.5961,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10910298,2016-12-24T14:00:00.000000+0000,15,387.7,4630365.0,402040.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10808418,2016-01-04T11:05:00.000000+0000,15,378.759595,4616774.211,402043.86960000003,I-15,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
10806009,2016-01-02T06:50:00.000000+0000,1130,3.575,4643472.0,402702.0,"W 23600 N; FRONTAGE RD, WEST O",OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10815610,2016-01-31T11:09:00.000000+0000,1126,0.981,4618409.636,402995.1241,1 W MAIN ST; DOMINOS PIZZA TRE,TREMONTON,BOX ELDER,1,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false
10837780,2016-04-09T20:58:00.000000+0000,1124,3.405,4617410.576,406456.48010000004,10700 N 4400 W; PETERSON PARK,ELWOOD,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true
10830107,2016-03-19T15:56:00.000000+0000,84,19.4,4638590.970000001,374968.4624,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10821878,2016-02-23T07:29:00.000000+0000,82,0.993,4620048.465,403336.00950000004,1400 SOUTH MAIN,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10835098,2016-04-01T06:00:00.000000+0000,30000,0.1,4634631.865999999,407272.97940000007,4000 W 19200 N,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false
10827256,2016-03-07T15:51:00.000000+0000,13,26.79,4628928.108999999,404888.26060000004,HWY 13,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
10864801,2016-07-10T16:56:00.000000+0000,84,0.063,4618438.346,399482.5889,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10846583,2016-05-05T17:50:00.000000+0000,1078,4.085,4616747.42,400167.42610000004,7600 W 10400 N; W ROCKET RD,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false
10853013,2016-06-02T15:45:00.000000+0000,84,16.2,4639242.822999999,370004.37269999995,I-84,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false
10866720,2016-07-22T06:48:00.000000+0000,102,14.316,4618373.592,399855.1292,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
10868681,2016-07-26T17:58:00.000000+0000,84,28.8,4630230.8889999995,386196.8492,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
10848524,2016-05-12T23:57:00.000000+0000,32815,0.1,4620157.475000001,403435.46150000003,107 E 1300 S,GARLAND,BOX ELDER,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false
10873943,2016-08-18T16:58:00.000000+0000,102,14.458,4618376.4229999995,400083.67889999994,"2302 W MAIN, MCDONALDS",TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10866963,2016-07-24T07:05:00.000000+0000,36126,0.1,4637827.301,405663.57550000004,SHORT DIVID,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10891567,2016-10-23T19:30:00.000000+0000,1078,2.055,4616692.015,396901.653,10400 N 9200 W,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10891627,2016-10-23T16:40:00.000000+0000,1110,9.552,4617589.546,401759.9013,600 S 1000 W,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false
10889544,2016-10-14T12:32:00.000000+0000,32815,0.1,4620271.608,403834.25289999996,1224 S 400 E,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10897007,2016-11-10T16:00:00.000000+0000,32815,0.1,4621614.088,401680.05950000003,S CANAL BANK RD; AT FACTORY ST,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
10898139,2016-11-04T09:30:00.000000+0000,13,21.7,4620911.609999999,404924.388,SR-13,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false
10899860,2016-11-20T09:30:00.000000+0000,15,378.408279,4616558.0,402483.0,I-15,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10876145,2016-08-26T00:00:00.000000+0000,102,16.33,4618432.461,403095.8267,80 E MAIN ST;ACROSS FROM MACK',TREMONTON,BOX ELDER,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false
10892898,2016-10-28T06:56:00.000000+0000,102,14.515,4618377.58,400176.3275,2267 W MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
10894492,2016-10-28T23:14:00.000000+0000,15,398.4,4647298.0,401835.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10885909,2016-09-29T06:39:00.000000+0000,15,381.151,4620159.0,400821.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false
10909091,2016-12-14T15:46:00.000000+0000,15,385.3,4626553.634,402547.5615,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10909093,2016-12-14T16:24:00.000000+0000,15,391.9,4637018.056,402896.1237,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10910444,2016-10-19T13:40:00.000000+0000,30,94,4626341.754,407844.49140000006,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true
10911297,2016-12-28T17:05:00.000000+0000,1123,0.88,4619807.2639999995,400525.0197,905 N 2000 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
10917018,2016-12-30T17:02:00.000000+0000,84,10.2,4644596.995,362292.2212,I-84,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false
10806923,2016-01-05T18:06:00.000000+0000,37712,0.1,4617898.753,402200.6255,700 W 375 S,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
10808415,2016-01-08T13:40:00.000000+0000,15,379.164155,4617230.0,401464.0,I-15,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10810241,2016-01-06T04:19:00.000000+0000,84,17.194,4639447.393999999,371587.9335000001,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,true
10811126,2016-01-16T09:23:00.000000+0000,37712,0.1,4618254.301,402036.10169999994,800 W 110 S,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10812028,2016-01-23T20:56:00.000000+0000,1113,1.78,4621671.397,402999.98760000005,300 W FACTORY ST,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,true
